route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
14456,11,4828804,DOWNTOWN,,0,1403220,123745,2,2
14456,11,4829014,DOWNTOWN,,0,1403218,123746,2,2
14456,11,4828805,DOWNTOWN,,0,1403224,123745,2,2
14456,11,4829015,DOWNTOWN,,0,1403222,123746,2,2
14456,11,4828806,DOWNTOWN,,0,1403217,123745,2,2
14456,11,4829016,DOWNTOWN,,0,1403219,123746,2,2
14456,11,4828807,DOWNTOWN,,0,1403221,123745,2,2
14456,11,4829017,DOWNTOWN,,0,1403223,123746,2,2
14456,11,4828808,DOWNTOWN,,0,1403225,123745,2,2
14456,11,4829018,DOWNTOWN,,0,1403220,123746,2,2
14456,11,4828809,DOWNTOWN,,0,1403218,123745,2,2
14456,11,4829019,DOWNTOWN,,0,1403224,123746,2,2
14456,11,4828810,DOWNTOWN,,0,1403222,123745,2,2
14456,11,4829020,DOWNTOWN,,0,1403217,123746,2,2
14456,11,4828811,DOWNTOWN,,0,1403219,123745,2,2
14456,11,4829021,DOWNTOWN,,0,1403221,123746,2,2
14456,11,4828812,DOWNTOWN,,0,1403223,123745,2,2
14456,11,4829022,DOWNTOWN,,0,1403225,123746,2,2
14456,11,4828813,DOWNTOWN,,0,1403220,123745,2,2
14456,11,4829023,DOWNTOWN,,0,1403218,123746,2,2
14456,11,4828814,DOWNTOWN,,0,1403224,123745,2,2
14456,11,4829024,DOWNTOWN,,0,1403222,123746,2,2
14456,11,4828815,DOWNTOWN,,0,1403217,123745,2,2
14456,11,4829025,DOWNTOWN,,0,1403219,123746,2,2
14456,11,4828816,DOWNTOWN,,0,1403221,123745,2,2
14456,11,4829026,DOWNTOWN,,0,1403223,123746,2,2
14456,11,4828817,DOWNTOWN,,0,1403225,123745,2,2
14456,11,4829027,DOWNTOWN,,0,1403220,123746,2,2
14456,11,4828818,DOWNTOWN,,0,1403218,123745,2,2
14456,11,4829028,DOWNTOWN,,0,1403224,123746,2,2
14456,11,4828819,DOWNTOWN,,0,1403222,123745,2,2
14456,11,4829029,DOWNTOWN,,0,1403217,123746,2,2
14456,11,4828820,DOWNTOWN,,0,1403219,123745,2,2
14456,11,4829030,DOWNTOWN,,0,1403221,123746,2,2
14456,11,4828821,DOWNTOWN,,0,1403223,123745,2,2
14456,11,4829031,DOWNTOWN,,0,1403225,123746,2,2
14456,11,4828822,DOWNTOWN,,0,1403220,123745,2,2
14456,11,4829032,DOWNTOWN,,0,1403218,123746,2,2
14456,11,4828823,DOWNTOWN,,0,1403224,123745,2,2
14456,11,4829033,DOWNTOWN,,0,1403222,123746,2,2
14456,11,4828824,DOWNTOWN,,0,1403217,123745,2,2
14456,11,4829034,DOWNTOWN,,0,1403219,123746,2,2
14456,11,4828825,DOWNTOWN,,0,1403221,123745,2,2
14456,11,4829035,DOWNTOWN,,0,1403223,123746,2,2
14456,11,4828826,DOWNTOWN,,0,1403225,123745,2,2
14456,11,4829036,DOWNTOWN,,0,1403220,123746,2,2
14456,11,4828827,DOWNTOWN,,0,1403218,123745,2,2
14456,11,4829037,DOWNTOWN,,0,1403224,123746,2,2
14456,11,4828828,DOWNTOWN,,0,1403222,123745,2,2
14456,11,4829038,DOWNTOWN,,0,1403217,123746,2,2
14456,11,4828829,DOWNTOWN,,0,1403219,123745,2,2
14456,11,4829039,DOWNTOWN,,0,1403221,123746,2,2
14456,11,4828830,DOWNTOWN,,0,1403223,123745,2,2
14456,11,4829040,DOWNTOWN,,0,1403225,123746,2,2
14456,11,4828831,DOWNTOWN,,0,1403220,123745,2,2
14456,11,4829041,DOWNTOWN,,0,1403218,123746,2,2
14456,11,4828832,DOWNTOWN,,0,1403224,123745,2,2
14456,11,4829042,DOWNTOWN,,0,1403222,123746,2,2
14456,11,4828833,DOWNTOWN,,0,1403217,123745,2,2
14456,11,4829043,DOWNTOWN,,0,1403219,123746,2,2
14456,11,4828834,DOWNTOWN,,0,1403221,123745,2,2
14456,11,4829044,DOWNTOWN,,0,1403223,123746,2,2
14456,11,4828835,DOWNTOWN,,0,1403225,123745,2,2
14456,11,4829045,DOWNTOWN,,0,1403220,123746,2,2
14456,11,4828836,DOWNTOWN,,0,1403218,123745,2,2
14456,11,4829046,DOWNTOWN,,0,1403224,123746,2,2
14456,11,4828837,DOWNTOWN,,0,1403222,123745,2,2
14456,11,4829047,DOWNTOWN,,0,1403217,123746,2,2
14456,11,4828838,DOWNTOWN,,0,1403219,123745,2,2
14456,11,4829048,DOWNTOWN,,0,1403221,123746,2,2
14456,11,4828839,DOWNTOWN,,0,1403223,123745,2,2
14456,11,4829049,DOWNTOWN,,0,1403225,123746,2,2
14456,11,4828840,DOWNTOWN,,0,1403220,123745,2,2
14456,11,4829050,DOWNTOWN,,0,1403218,123746,2,2
14456,11,4828841,DOWNTOWN,,0,1403224,123745,2,2
14456,11,4829051,DOWNTOWN,,0,1403222,123746,2,2
14456,11,4828842,DOWNTOWN,,0,1403217,123745,2,2
14456,11,4829052,DOWNTOWN,,0,1403219,123746,2,2
14456,11,4828843,DOWNTOWN,,0,1403221,123745,2,2
14456,11,4829053,DOWNTOWN,,0,1403223,123746,2,2
14456,11,4828844,DOWNTOWN,,0,1403225,123745,2,2
14456,11,4829054,DOWNTOWN,,0,1403220,123746,2,2
14456,11,4828845,DOWNTOWN,,0,1403218,123745,2,2
14456,11,4829055,DOWNTOWN,,0,1403224,123746,2,2
14456,11,4828846,DOWNTOWN,,0,1403222,123745,2,2
14456,11,4829056,DOWNTOWN,,0,1403217,123746,2,2
14456,11,4828847,DOWNTOWN,,0,1403219,123745,2,2
14456,11,4829057,DOWNTOWN,,0,1403221,123746,2,2
14456,11,4828848,DOWNTOWN,,0,1403223,123745,2,2
14456,11,4829058,DOWNTOWN,,0,1403225,123746,2,2
14456,11,4828849,DOWNTOWN,,0,1403220,123745,2,2
14456,11,4829059,DOWNTOWN,,0,1403218,123746,2,2
14456,11,4828850,DOWNTOWN,,0,1403224,123745,2,2
14456,11,4829060,DOWNTOWN,,0,1403222,123746,2,2
14456,11,4828851,DOWNTOWN,,0,1403217,123745,2,2
14456,11,4829061,DOWNTOWN,,0,1403219,123746,2,2
14456,11,4828852,DOWNTOWN,,0,1403221,123745,2,2
14456,11,4829062,DOWNTOWN,,0,1403223,123746,2,2
14456,11,4828853,DOWNTOWN,,0,1403225,123745,2,2
14456,11,4829063,DOWNTOWN,,0,1403220,123746,2,2
14456,11,4828854,DOWNTOWN,,0,1403218,123745,2,2
14456,11,4829064,DOWNTOWN,,0,1403224,123746,2,2
14456,11,4828855,DOWNTOWN,,0,1403222,123745,2,2
14456,11,4829065,DOWNTOWN,,0,1403217,123746,2,2
14456,11,4828856,DOWNTOWN,,0,1403219,123745,2,2
14456,11,4829066,DOWNTOWN,,0,1403221,123746,2,2
14456,11,4828857,DOWNTOWN,,0,1403223,123745,2,2
14456,11,4829067,DOWNTOWN,,0,1403225,123746,2,2
14456,11,4828858,DOWNTOWN,,0,1403220,123745,2,2
14456,11,4829068,DOWNTOWN,,0,1403218,123746,2,2
14456,11,4828859,DOWNTOWN,,0,1403224,123745,2,2
14456,11,4829069,DOWNTOWN,,0,1403222,123746,2,2
14456,11,4828860,DOWNTOWN,,0,1403217,123745,2,2
14456,11,4829070,DOWNTOWN,,0,1403219,123746,2,2
14456,11,4828861,DOWNTOWN,,0,1403221,123745,2,2
14456,11,4829071,DOWNTOWN,,0,1403223,123746,2,2
14456,11,4828862,DOWNTOWN,,0,1403225,123745,2,2
14456,11,4829072,DOWNTOWN,,0,1403220,123746,2,2
14456,11,4828863,DOWNTOWN,,0,1403218,123745,2,2
14456,11,4829073,DOWNTOWN,,0,1403224,123746,2,2
14456,11,4828864,DOWNTOWN,,0,1403222,123745,2,2
14456,11,4829074,DOWNTOWN,,0,1403217,123746,2,2
14456,11,4828865,DOWNTOWN,,0,1403219,123745,2,2
14456,11,4829075,DOWNTOWN,,0,1403221,123746,2,2
14456,11,4828866,DOWNTOWN,,0,1403223,123745,2,2
14456,11,4829076,DOWNTOWN,,0,1403225,123746,2,2
14456,11,4828867,DOWNTOWN,,0,1403220,123745,2,2
14456,11,4829077,DOWNTOWN,,0,1403218,123746,2,2
14456,11,4828868,DOWNTOWN,,0,1403224,123745,2,2
14456,11,4829078,DOWNTOWN,,0,1403222,123746,2,2
14456,11,4828869,DOWNTOWN,,0,1403217,123745,2,2
14456,11,4829079,DOWNTOWN,,0,1403219,123746,2,2
14456,11,4828870,DOWNTOWN,,0,1403221,123745,2,2
14456,11,4829080,DOWNTOWN,,0,1403223,123746,2,2
14456,11,4828871,DOWNTOWN,,0,1403225,123745,2,2
14456,11,4829081,DOWNTOWN,,0,1403220,123746,2,2
14456,11,4828872,DOWNTOWN,,0,1403218,123745,2,2
14456,11,4829082,DOWNTOWN,,0,1403224,123746,2,2
14456,11,4828873,DOWNTOWN,,0,1403222,123745,2,2
14456,11,4829083,DOWNTOWN,,0,1403217,123746,2,2
14456,11,4828874,DOWNTOWN,,0,1403219,123745,2,2
14456,11,4829084,DOWNTOWN,,0,1403221,123746,2,2
14456,11,4828875,DOWNTOWN,,0,1403223,123745,2,2
14456,11,4829085,DOWNTOWN,,0,1403225,123746,2,2
14456,11,4828876,DOWNTOWN,,0,1403220,123745,2,2
14456,11,4829086,DOWNTOWN,,0,1403218,123746,2,2
14456,11,4828877,DOWNTOWN,,0,1403224,123745,2,2
14456,11,4829087,DOWNTOWN,,0,1403222,123746,2,2
14456,11,4828878,DOWNTOWN,,0,1403217,123745,2,2
14456,11,4829088,DOWNTOWN,,0,1403219,123746,2,2
14456,11,4828879,DOWNTOWN,,0,1403221,123745,2,2
14456,11,4829089,DOWNTOWN,,0,1403223,123746,2,2
14456,11,4828880,DOWNTOWN,,0,1403225,123745,2,2
14456,11,4829090,DOWNTOWN,,0,1403220,123746,2,2
14456,11,4828881,DOWNTOWN,,0,1403218,123745,2,2
14456,11,4829091,DOWNTOWN,,0,1403224,123746,2,2
14456,11,4828882,DOWNTOWN,,0,1403222,123745,2,2
14456,11,4829092,DOWNTOWN,,0,1403217,123746,2,2
14456,11,4828883,DOWNTOWN,,0,1403219,123745,2,2
14456,11,4829093,DOWNTOWN,,0,1403221,123746,2,2
14456,11,4828884,DOWNTOWN,,0,1403223,123745,2,2
14456,11,4829094,DOWNTOWN,,0,1403225,123746,2,2
14456,11,4828885,DOWNTOWN,,0,1403220,123745,2,2
14456,11,4829095,DOWNTOWN,,0,1403218,123746,2,2
14456,11,4828886,DOWNTOWN,,0,1403224,123745,2,2
14456,11,4829096,DOWNTOWN,,0,1403222,123746,2,2
14456,11,4828887,DOWNTOWN,,0,1403217,123745,2,2
14456,11,4829097,DOWNTOWN,,0,1403219,123746,2,2
14456,11,4828888,DOWNTOWN,,0,1403221,123745,2,2
14456,11,4829098,DOWNTOWN,,0,1403223,123746,2,2
14456,11,4828889,DOWNTOWN,,0,1403225,123745,2,2
14456,11,4829099,DOWNTOWN,,0,1403220,123746,2,2
14456,11,4828890,DOWNTOWN,,0,1403218,123745,2,2
14456,11,4829100,DOWNTOWN,,0,1403224,123746,2,2
14456,11,4828891,DOWNTOWN,,0,1403222,123745,2,2
14456,11,4829101,DOWNTOWN,,0,1403217,123746,2,2
14456,11,4828892,DOWNTOWN,,0,1403219,123745,2,2
14456,11,4829102,DOWNTOWN,,0,1403221,123746,2,2
14456,11,4828893,DOWNTOWN,,0,1403223,123745,2,2
14456,11,4829103,DOWNTOWN,,0,1403225,123746,2,2
14456,11,4828894,DOWNTOWN,,0,1403220,123745,2,2
14456,11,4829104,DOWNTOWN,,0,1403218,123746,2,2
14456,11,4828895,DOWNTOWN,,0,1403224,123745,2,2
14456,11,4829105,DOWNTOWN,,0,1403222,123746,2,2
14456,11,4828896,DOWNTOWN,,0,1403217,123745,2,2
14456,11,4829106,DOWNTOWN,,0,1403219,123746,2,2
14456,11,4828897,DOWNTOWN,,0,1403221,123745,2,2
14456,11,4829107,DOWNTOWN,,0,1403223,123746,2,2
14456,11,4828898,DOWNTOWN,,0,1403225,123745,2,2
14456,11,4829108,DOWNTOWN,,0,1403220,123746,2,2
14456,11,4828899,DOWNTOWN,,0,1403218,123745,2,2
14456,11,4829109,DOWNTOWN,,0,1403224,123746,2,2
14456,11,4828900,DOWNTOWN,,0,1403222,123745,2,2
14456,11,4829110,DOWNTOWN,,0,1403217,123746,2,2
14456,11,4828901,DOWNTOWN,,0,1403219,123745,2,2
14456,11,4829111,DOWNTOWN,,0,1403221,123746,2,2
14456,11,4828902,DOWNTOWN,,0,1403223,123745,2,2
14456,11,4829112,DOWNTOWN,,0,1403225,123746,2,2
14456,11,4828903,DOWNTOWN,,0,1403220,123745,2,2
14456,11,4829113,DOWNTOWN,,0,1403218,123746,2,2
14456,11,4828904,DOWNTOWN,,0,1403224,123745,2,2
14456,11,4829114,DOWNTOWN,,0,1403222,123746,2,2
14456,11,4828905,DOWNTOWN,,0,1403217,123745,2,2
14456,11,4829115,DOWNTOWN,,0,1403219,123746,2,2
14456,11,4828906,DOWNTOWN,,0,1403221,123745,2,2
14456,11,4829116,DOWNTOWN,,0,1403223,123746,2,2
14456,11,4828907,DOWNTOWN,,0,1403225,123745,2,2
14456,11,4829117,DOWNTOWN,,0,1403220,123746,2,2
14456,11,4828908,DOWNTOWN,,0,1403218,123745,2,2
14456,11,4829118,DOWNTOWN,,0,1403224,123746,2,2
14456,11,4828909,DOWNTOWN,,0,1403222,123745,2,2
14456,11,4829119,DOWNTOWN,,0,1403217,123746,2,2
14456,11,4828910,DOWNTOWN,,0,1403219,123745,2,2
14456,11,4829120,DOWNTOWN,,0,1403221,123746,2,2
14456,11,4828911,DOWNTOWN,,0,1403223,123745,2,2
14456,11,4829121,DOWNTOWN,,0,1403225,123746,2,2
14456,11,4828912,DOWNTOWN,,0,1403220,123745,2,2
14456,11,4829122,DOWNTOWN,,0,1403218,123746,2,2
14456,11,4828913,DOWNTOWN,,0,1403224,123745,2,2
14456,11,4829123,DOWNTOWN,,0,1403222,123746,2,2
14456,11,4828914,DOWNTOWN,,0,1403217,123745,2,2
14456,11,4829124,DOWNTOWN,,0,1403219,123746,2,2
14456,11,4828915,DOWNTOWN,,0,1403221,123745,2,2
14456,11,4829125,DOWNTOWN,,0,1403223,123746,2,2
14456,11,4828916,DOWNTOWN,,0,1403225,123745,2,2
14456,11,4829126,DOWNTOWN,,0,1403220,123746,2,2
14456,11,4828917,DOWNTOWN,,0,1403218,123745,2,2
14456,11,4829127,DOWNTOWN,,0,1403224,123746,2,2
14456,11,4828918,DOWNTOWN,,0,1403222,123745,2,2
14456,11,4829128,DOWNTOWN,,0,1403217,123746,2,2
14456,11,4828919,DOWNTOWN,,0,1403219,123745,2,2
14456,11,4829129,DOWNTOWN,,0,1403221,123746,2,2
14456,11,4828920,DOWNTOWN,,0,1403223,123745,2,2
14456,11,4829130,DOWNTOWN,,0,1403225,123746,2,2
14456,11,4828921,DOWNTOWN,,0,1403220,123745,2,2
14456,11,4829131,DOWNTOWN,,0,1403218,123746,2,2
14456,11,4828922,DOWNTOWN,,0,1403224,123745,2,2
14456,11,4829132,DOWNTOWN,,0,1403222,123746,2,2
14456,11,4828923,DOWNTOWN,,0,1403217,123745,2,2
14456,11,4829133,DOWNTOWN,,0,1403219,123746,2,2
14456,11,4828924,DOWNTOWN,,0,1403221,123745,2,2
14456,11,4829134,DOWNTOWN,,0,1403223,123746,2,2
14456,11,4828925,DOWNTOWN,,0,1403225,123745,2,2
14456,11,4829135,DOWNTOWN,,0,1403220,123746,2,2
14456,11,4828926,DOWNTOWN,,0,1403218,123745,2,2
14456,11,4829136,DOWNTOWN,,0,1403224,123746,2,2
14456,11,4828927,DOWNTOWN,,0,1403222,123745,2,2
14456,11,4829137,DOWNTOWN,,0,1403217,123746,2,2
14456,11,4828928,DOWNTOWN,,0,1403219,123745,2,2
14456,11,4829138,DOWNTOWN,,0,1403221,123746,2,2
14456,11,4828929,DOWNTOWN,,0,1403223,123745,2,2
14456,11,4829139,DOWNTOWN,,0,1403225,123746,2,2
14456,11,4828930,DOWNTOWN,,0,1403220,123745,2,2
14456,11,4829140,DOWNTOWN,,0,1403218,123746,2,2
14456,11,4828931,DOWNTOWN,,0,1403224,123745,2,2
14456,11,4829141,DOWNTOWN,,0,1403222,123746,2,2
14456,11,4828932,DOWNTOWN,,0,1403217,123745,2,2
14456,11,4829142,DOWNTOWN,,0,1403219,123746,2,2
14456,11,4828933,DOWNTOWN,,0,1403221,123745,2,2
14456,11,4829143,DOWNTOWN,,0,1403223,123746,2,2
14456,11,4828934,DOWNTOWN,,0,1403225,123745,2,2
14456,11,4829144,DOWNTOWN,,0,1403220,123746,2,2
14456,11,4828935,DOWNTOWN,,0,1403218,123745,2,2
14456,11,4829145,DOWNTOWN,,0,1403224,123746,2,2
14456,11,4828936,DOWNTOWN,,0,1403222,123745,2,2
14456,11,4829146,DOWNTOWN,,0,1403217,123746,2,2
14456,11,4828937,DOWNTOWN,,0,1403219,123745,2,2
14456,11,4829147,DOWNTOWN,,0,1403221,123746,2,2
14456,11,4828938,DOWNTOWN,,0,1403223,123745,2,2
14456,11,4829148,DOWNTOWN,,0,1403225,123746,2,2
14456,11,4828939,DOWNTOWN,,0,1403220,123745,2,2
14456,11,4829149,DOWNTOWN,,0,1403218,123746,2,2
14456,11,4828940,DOWNTOWN,,0,1403224,123745,2,2
14456,11,4829150,DOWNTOWN,,0,1403222,123746,2,2
14456,11,4828941,DOWNTOWN,,0,1403217,123745,2,2
14456,11,4829151,DOWNTOWN,,0,1403219,123746,2,2
14456,11,4828942,DOWNTOWN,,0,1403221,123745,2,2
14456,11,4829152,DOWNTOWN,,0,1403223,123746,2,2
14456,11,4828943,DOWNTOWN,,0,1403225,123745,2,2
14456,11,4829153,DOWNTOWN,,0,1403220,123746,2,2
14456,11,4828944,DOWNTOWN,,0,1403218,123745,2,2
14456,11,4829154,DOWNTOWN,,0,1403224,123746,2,2
14456,11,4828945,DOWNTOWN,,0,1403222,123745,2,2
14456,11,4829155,DOWNTOWN,,0,1403217,123746,2,2
14456,11,4828946,DOWNTOWN,,0,1403219,123745,2,2
14456,11,4829156,DOWNTOWN,,0,1403221,123746,2,2
14456,11,4828947,DOWNTOWN,,0,1403223,123745,2,2
14456,11,4829157,DOWNTOWN,,0,1403225,123746,2,2
14456,11,4828948,DOWNTOWN,,0,1403220,123745,2,2
14456,11,4829158,DOWNTOWN,,0,1403218,123746,2,2
14456,11,4828949,DOWNTOWN,,0,1403224,123745,2,2
14456,11,4829159,DOWNTOWN,,0,1403222,123746,2,2
14456,11,4828950,DOWNTOWN,,0,1403217,123745,2,2
14456,11,4829160,DOWNTOWN,,0,1403219,123746,2,2
14456,11,4828951,DOWNTOWN,,0,1403221,123745,2,2
14456,11,4829161,DOWNTOWN,,0,1403223,123746,2,2
14456,11,4828952,DOWNTOWN,,0,1403225,123745,2,2
14456,11,4829162,DOWNTOWN,,0,1403220,123746,2,2
14456,11,4828953,DOWNTOWN,,0,1403218,123745,2,2
14456,11,4829163,DOWNTOWN,,0,1403224,123746,2,2
14456,11,4828954,DOWNTOWN,,0,1403222,123745,2,2
14456,11,4829164,DOWNTOWN,,0,1403217,123746,2,2
14456,11,4828955,DOWNTOWN,,0,1403219,123745,2,2
14456,11,4829165,DOWNTOWN,,0,1403221,123746,2,2
14456,11,4828956,DOWNTOWN,,0,1403223,123745,2,2
14456,11,4829166,DOWNTOWN,,0,1403225,123746,2,2
14456,11,4828957,DOWNTOWN,,0,1403220,123745,2,2
14456,11,4829167,DOWNTOWN,,0,1403218,123746,2,2
14456,11,4828958,DOWNTOWN,,0,1403224,123745,2,2
14456,11,4829168,DOWNTOWN,,0,1403222,123746,2,2
14456,11,4828959,DOWNTOWN,,0,1403217,123745,2,2
14456,11,4829169,DOWNTOWN,,0,1403219,123746,2,2
14456,11,4828960,DOWNTOWN,,0,1403221,123745,2,2
14456,11,4829170,DOWNTOWN,,0,1403223,123746,2,2
14456,11,4828961,DOWNTOWN,,0,1403225,123745,2,2
14456,11,4829171,DOWNTOWN,,0,1403220,123746,2,2
14456,11,4828962,DOWNTOWN,,0,1403218,123745,2,2
14456,11,4829172,DOWNTOWN,,0,1403224,123746,2,2
14456,11,4828963,DOWNTOWN,,0,1403222,123745,2,2
14456,11,4829173,DOWNTOWN,,0,1403217,123746,2,2
14456,11,4828964,DOWNTOWN,,0,1403219,123745,2,2
14456,11,4829174,DOWNTOWN,,0,1403221,123746,2,2
14456,11,4828965,DOWNTOWN,,0,1403223,123745,2,2
14456,11,4829175,DOWNTOWN,,0,1403225,123746,2,2
14456,11,4828966,DOWNTOWN,,0,1403220,123745,2,2
14456,11,4829176,DOWNTOWN,,0,1403218,123746,2,2
14456,11,4828967,DOWNTOWN,,0,1403224,123745,2,2
14456,11,4829177,DOWNTOWN,,0,1403222,123746,2,2
14456,11,4828968,DOWNTOWN,,0,1403217,123745,2,2
14456,11,4829178,DOWNTOWN,,0,1403219,123746,2,2
14456,11,4828969,DOWNTOWN,,0,1403221,123745,2,2
14456,11,4829179,DOWNTOWN,,0,1403223,123746,2,2
14456,11,4828970,DOWNTOWN,,0,1403225,123745,2,2
14456,11,4829180,DOWNTOWN,,0,1403220,123746,2,2
14456,11,4828971,DOWNTOWN,,0,1403218,123745,2,2
14456,11,4829181,DOWNTOWN,,0,1403224,123746,2,2
14456,11,4828972,DOWNTOWN,,0,1403222,123745,2,2
14456,11,4829182,DOWNTOWN,,0,1403217,123746,2,2
14456,11,4828973,DOWNTOWN,,0,1403219,123745,2,2
14456,11,4829183,DOWNTOWN,,0,1403221,123746,2,2
14456,11,4828974,DOWNTOWN,,0,1403223,123745,2,2
14456,11,4829184,DOWNTOWN,,0,1403225,123746,2,2
14456,11,4828975,DOWNTOWN,,0,1403220,123745,2,2
14456,11,4829185,DOWNTOWN,,0,1403218,123746,2,2
14456,11,4828976,DOWNTOWN,,0,1403224,123745,2,2
14456,11,4829186,DOWNTOWN,,0,1403222,123746,2,2
14456,11,4828977,DOWNTOWN,,0,1403217,123745,2,2
14456,11,4829187,DOWNTOWN,,0,1403219,123746,2,2
14456,11,4829397,SCHOOL BOARD,,1,1403217,123747,2,2
14456,11,4829188,FINANCIAL DISTRICT,,1,1403219,123748,2,2
14456,11,4829398,SCHOOL BOARD,,1,1403221,123747,2,2
14456,11,4829189,FINANCIAL DISTRICT,,1,1403223,123748,2,2
14456,11,4829399,SCHOOL BOARD,,1,1403225,123747,2,2
14456,11,4829190,FINANCIAL DISTRICT,,1,1403220,123748,2,2
14456,11,4829400,SCHOOL BOARD,,1,1403218,123747,2,2
14456,11,4829191,FINANCIAL DISTRICT,,1,1403224,123748,2,2
14456,11,4829401,SCHOOL BOARD,,1,1403222,123747,2,2
14456,11,4829192,FINANCIAL DISTRICT,,1,1403217,123748,2,2
14456,11,4829402,SCHOOL BOARD,,1,1403219,123747,2,2
14456,11,4829193,FINANCIAL DISTRICT,,1,1403221,123748,2,2
